Time,Displacement,Force
404.6,26.5117,98.76308
404.7,26.50334,98.55463
404.8,26.49525,98.69292
404.9,26.48695,98.50878
405,26.47859,98.61771
405.1,26.47007,98.77035
405.2,26.46161,98.57909
405.3,26.45341,98.61176
405.4,26.44527,98.53668
405.5,26.43691,98.36441
405.6,26.4285,98.49048
405.7,26.41998,98.33384
405.8,26.41168,98.46651
405.9,26.40364,98.35947
406,26.39528,98.38122
406.1,26.38693,98.31927
406.2,26.37841,98.53705
406.3,26.36994,98.43921
406.4,26.3618,98.38155
406.5,26.35366,98.23121
406.6,26.34525,98.08038
406.7,26.33679,98.25989
406.8,26.32827,98.07375
406.9,26.32002,98.32774
407,26.31193,98.10209
407.1,26.30363,98.02516
407.2,26.29522,97.8371
407.3,26.2867,98.06759
407.4,26.27828,98.05779
407.5,26.2702,98.21074
407.6,26.262,98.06786
407.7,26.25359,98.03874
407.8,26.24518,98.02426
407.9,26.23666,97.9124
408,26.22836,97.92294
408.1,26.22032,97.92435
408.2,26.21191,97.86991
408.3,26.2035,97.80689
408.4,26.19503,98.00274
408.5,26.18662,97.71272
408.6,26.17854,97.94681
408.7,26.17029,97.78146
408.8,26.16187,97.79092
408.9,26.15346,97.77898
409,26.145,97.7349
409.1,26.1368,97.72383
409.2,26.12866,97.77644
409.3,26.1203,97.52393
409.4,26.11184,97.66107
409.5,26.10332,97.63786
409.6,26.09496,97.69704
409.7,26.08693,97.67493
409.8,26.07862,97.32931
409.9,26.07022,97.63039
410,26.06175,97.59319
410.1,26.05323,97.37983
410.2,26.04509,97.59219
410.3,26.037,97.49998
410.4,26.02859,97.27251
410.5,26.02018,97.46774
410.6,26.01171,97.38582
410.7,26.00336,97.37765
410.8,25.99527,97.35285
410.9,25.98696,97.21112
411,25.97855,97.38644
411.1,25.97009,97.30077
411.2,25.96157,97.22249
411.3,25.95343,97.49469
411.4,25.94529,97.22768
411.5,25.93688,97.42123
411.6,25.92846,97.1581
411.7,25.92,97.32423
411.8,25.91164,97.28805
411.9,25.9036,97.28844
412,25.8953,97.18845
412.1,25.88689,97.21883
412.2,25.87843,97.15607
412.3,25.86996,97.30263
412.4,25.86182,97.18584
412.5,25.85362,97.26794
412.6,25.84521,97.03875
412.7,25.83685,96.98227
412.8,25.82829,96.9203
412.9,25.82004,97.22827
413,25.81194,97.02814
413.1,25.80359,96.81367
413.2,25.79518,96.90893
413.3,25.78671,96.84786
413.4,25.7783,97.08232
413.5,25.77016,96.85781
413.6,25.76202,96.88596
413.7,25.7536,96.72353
413.8,25.74519,96.90086
413.9,25.73662,96.70897
414,25.72837,96.72092
414.1,25.72028,96.68101
414.2,25.71193,96.74532
414.3,25.70352,96.8261
414.4,25.695,96.72606
414.5,25.68659,96.75167
414.6,25.6785,96.80003
414.7,25.6703,96.64518
414.8,25.66189,96.6247
414.9,25.65348,96.65712
415,25.64496,96.67004
415.1,25.63677,96.56602
415.2,25.62868,96.60942
415.3,25.62027,96.57205
415.4,25.61186,96.55293
415.5,25.60334,96.63148
415.6,25.59498,96.53253
415.7,25.58689,96.59934
415.8,25.57864,96.38004
415.9,25.57023,96.49129
416,25.56171,96.41518
416.1,25.5533,96.4677
416.2,25.54511,96.40883
416.3,25.53696,96.3776
416.4,25.52861,96.27553
416.5,25.5202,96.42143
416.6,25.51168,96.32275
416.7,25.50332,96.44482
416.8,25.49528,96.33485
416.9,25.48698,96.3316
417,25.47857,96.25661
417.1,25.47005,96.32879
417.2,25.46159,96.24094
417.3,25.45345,96.26962
417.4,25.4453,96.14436
417.5,25.43689,96.08794
417.6,25.42848,96.05117
417.7,25.42002,96.08295
417.8,25.41171,96.29468
417.9,25.40362,96.22612
418,25.39532,96.05961
418.1,25.38691,96.02264
418.2,25.37845,96.14103
418.3,25.36998,96.13411
418.4,25.36184,96.17142
418.5,25.35364,96.00266
418.6,25.34523,95.93268
418.7,25.33682,95.90724
418.8,25.3283,95.79517
418.9,25.32,95.94631
419,25.31191,96.00714
419.1,25.30361,95.76372
419.2,25.2952,95.88322
419.3,25.28673,95.76028
419.4,25.27832,95.66994
419.5,25.27018,95.77304
419.6,25.26203,95.65675
419.7,25.25362,95.8462
419.8,25.24511,95.63444
419.9,25.23664,95.81188
420,25.22839,95.74875
420.1,25.2203,95.87342
420.2,25.21195,95.60918
420.3,25.20348,95.63673
420.4,25.19501,95.50378
420.5,25.18661,95.58263
420.6,25.17857,95.46617
420.7,25.17032,95.58791
420.8,25.16191,95.31292
420.9,25.1535,95.42206
421,25.14498,95.57365
421.1,25.13679,95.53242
421.2,25.12864,95.26528
421.3,25.12034,95.4564
421.4,25.11187,95.40168
421.5,25.10336,95.50673
421.6,25.09495,95.52839
421.7,25.08686,95.44036
421.8,25.07861,95.40165
421.9,25.07025,95.29385
422,25.06179,95.2644
422.1,25.05327,95.16254
422.2,25.04507,95.27531
422.3,25.03698,95.0667
422.4,25.02857,95.13915
422.5,25.02016,95.06126
422.6,25.01169,95.30032
422.7,25.00334,95.17181
422.8,24.99525,95.29468
422.9,24.98695,94.9409
423,24.97853,94.91012
423.1,24.97007,94.92767
423.2,24.96161,94.82253
423.3,24.95341,94.86962
423.4,24.94527,94.9077
423.5,24.93691,94.90516
423.6,24.9285,94.82962
423.7,24.91998,94.76753
423.8,24.91168,94.73309
423.9,24.90359,94.86569
424,24.89534,94.71725
424.1,24.88688,94.59473
424.2,24.87841,94.67056
424.3,24.86995,94.61476
424.4,24.8618,94.82389
424.5,24.85366,94.58694
424.6,24.84525,94.47395
424.7,24.83679,94.68163
424.8,24.82832,94.49796
424.9,24.82002,94.73248
425,24.81193,94.59248
425.1,24.80363,94.52541
425.2,24.79521,94.58901
425.3,24.7867,94.44971
425.4,24.77829,94.57621
425.5,24.7702,94.42665
425.6,24.762,94.20625
425.7,24.75359,94.23116
425.8,24.74512,94.1558
425.9,24.73666,94.25713
426,24.72836,94.25083
426.1,24.72027,94.18794
426.2,24.71197,94.26994
426.3,24.7035,94.05162
426.4,24.69504,94.04736
426.5,24.68662,93.99701
426.6,24.67848,94.01997
426.7,24.67029,94.15419
426.8,24.66187,93.99502
426.9,24.65347,93.90075
427,24.645,93.95497
427.1,24.63675,94.31116
427.2,24.62866,93.92626
427.3,24.6203,93.94775
427.4,24.61189,93.83671
427.5,24.60332,94.00124
427.6,24.59496,93.80824
427.7,24.58688,94.03577
427.8,24.57862,93.7852
427.9,24.57021,93.62713
428,24.56175,93.85146
428.1,24.55329,93.58997
428.2,24.54509,93.75516
428.3,24.537,93.88595
428.4,24.52864,93.39125
428.5,24.52018,93.60375
428.6,24.51171,93.5331
428.7,24.50336,93.71444
428.8,24.49527,93.65895
428.9,24.48697,93.52306
429,24.47855,93.44966
429.1,24.47009,93.41599
429.2,24.46157,93.36867
429.3,24.45343,93.56059
429.4,24.44528,93.45215
429.5,24.43687,93.30155
429.6,24.42852,93.45878
429.7,24.42,93.55956
429.8,24.41164,93.38507
429.9,24.40361,93.36065
430,24.3953,93.21595
430.1,24.38689,93.16009
430.2,24.37843,93.41183
430.3,24.36996,93.16451
430.4,24.36182,93.28622
430.5,24.35368,93.21653
430.6,24.34527,93.09998
430.7,24.33686,93.00093
430.8,24.32829,93.17242
430.9,24.32004,93.1887
431,24.31194,93.16087
431.1,24.30359,92.94421
431.2,24.29518,93.19318
431.3,24.28671,93.01126
431.4,24.27825,93.05871
431.5,24.27016,92.94286
431.6,24.26196,92.86289
431.7,24.25355,92.94366
431.8,24.2452,92.82517
431.9,24.23663,92.93027
432,24.22837,93.01324
432.1,24.22028,92.90589
432.2,24.21193,92.67247
432.3,24.20352,92.80804
432.4,24.19505,92.74928
432.5,24.18659,92.80972
432.6,24.1785,92.90339
432.7,24.1703,92.66772
432.8,24.16189,92.53241
432.9,24.15343,92.48808
433,24.14496,92.71036
433.1,24.13677,92.73175
433.2,24.12868,92.92805
433.3,24.12027,92.51199
433.4,24.11186,92.49609
433.5,24.10334,92.5266
433.6,24.09498,92.67525
433.7,24.08689,92.89446
433.8,24.07864,92.49629
433.9,24.07018,92.42813
434,24.06171,92.55184
434.1,24.0533,92.37705
434.2,24.04511,92.46947
434.3,24.03696,92.34672
434.4,24.02866,92.44334
434.5,24.0202,92.44176
434.6,24.01168,92.44305
434.7,24.00332,92.44381
434.8,23.99529,92.39128
434.9,23.98698,92.32706
435,23.97857,92.29676
435.1,23.9701,92.28436
435.2,23.96159,92.10618
435.3,23.95339,92.38296
435.4,23.9453,92.28766
435.5,23.93689,92.23261
435.6,23.92848,92.21555
435.7,23.91996,92.17506
435.8,23.91166,92.06076
435.9,23.90363,92.1891
436,23.89532,92.01674
436.1,23.88686,91.94505
436.2,23.87844,92.01195
436.3,23.86998,92.13597
436.4,23.86184,92.00475
436.5,23.85364,91.87938
436.6,23.84523,91.93477
436.7,23.83682,91.75478
436.8,23.8283,91.8238
436.9,23.81995,91.94984
437,23.81196,91.7917
437.1,23.80361,91.74693
437.2,23.7952,91.76617
437.3,23.78673,91.56281
437.4,23.77832,91.66601
437.5,23.77018,91.96645
437.6,23.76204,91.62971
437.7,23.75362,91.43834
437.8,23.74516,91.83553
437.9,23.73664,91.69932
438,23.72839,91.69699
438.1,23.7203,91.75494
438.2,23.71195,91.7178
438.3,23.70348,91.59931
438.4,23.69502,91.41197
438.5,23.68661,91.43156
438.6,23.67851,91.4936
438.7,23.67032,91.34814
438.8,23.66186,91.4073
438.9,23.6535,91.27454
439,23.64498,91.4635
439.1,23.63673,91.43052
439.2,23.62864,91.39255
439.3,23.62029,91.33048
439.4,23.61188,91.08141
439.5,23.60336,91.17818
439.6,23.59495,91.1181
439.7,23.58685,91.13837
439.8,23.57861,91.11855
439.9,23.57025,91.01593
440,23.56178,90.90094
440.1,23.55327,90.92048
440.2,23.54507,90.99313
440.3,23.53698,90.97482
440.4,23.52862,90.91325
440.5,23.52021,90.83138
440.6,23.5117,90.81413
440.7,23.50334,91.02856
440.8,23.49525,90.97309
440.9,23.48695,90.8336
441,23.47859,90.79963
441.1,23.47007,90.67293
441.2,23.46161,90.82642
441.3,23.45346,90.883
441.4,23.44526,90.6563
441.5,23.43686,90.42995
441.6,23.4285,90.54955
441.7,23.41998,90.58258
441.8,23.41168,90.64494
441.9,23.40364,90.52802
442,23.39534,90.43253
442.1,23.38693,90.32123
442.2,23.37841,90.46569
442.3,23.36995,90.55485
442.4,23.3618,90.60202
442.5,23.35371,90.59012
442.6,23.34525,90.46305
442.7,23.33684,90.26677
442.8,23.32832,90.17832
442.9,23.32002,90.2821
443,23.31193,90.27869
443.1,23.30368,90.15682
443.2,23.29516,89.93434
443.3,23.2867,90.14025
443.4,23.27828,90.13042
443.5,23.2702,90.37476
443.6,23.26195,90.00536
443.7,23.25359,90.00446
443.8,23.24512,90.04887
443.9,23.23666,90.1585
444,23.22841,90.17521
444.1,23.22032,90.1229
444.2,23.21191,89.79212
444.3,23.2035,90.08949
444.4,23.19504,89.7894
444.5,23.18657,89.97933
444.6,23.17848,89.85584
444.7,23.17034,90.00065
444.8,23.16188,89.95313
444.9,23.15341,89.86324
445,23.145,89.8342
445.1,23.13675,89.73289
445.2,23.12866,89.84484
445.3,23.1203,89.67327
445.4,23.11184,89.626
445.5,23.10332,89.76968
445.6,23.09496,89.80447
445.7,23.08693,89.58515
445.8,23.07868,89.53518
445.9,23.07022,89.31721
446,23.06175,89.53217
446.1,23.05329,89.36314
446.2,23.04509,89.67735
446.3,23.037,89.54416
446.4,23.02859,89.25228
446.5,23.02018,89.30617
446.6,23.01171,89.46225
446.7,23.0033,89.55548
446.8,22.99527,89.25252
446.9,22.98696,89.10695
447,22.97856,89.32446
447.1,22.97009,89.2054
447.2,22.96157,89.03392
447.3,22.95343,89.12878
447.4,22.94529,89.2284
447.5,22.93693,89.06145
447.6,22.92852,89.00955
447.7,22.92,89.02208
447.8,22.91164,89.09988
447.9,22.90361,88.97914
448,22.89536,88.86143
448.1,22.88689,88.63771
448.2,22.87843,88.82986
448.3,22.86996,88.84585
448.4,22.86182,88.78894
448.5,22.85363,88.67433
448.6,22.84527,88.59106
448.7,22.83686,88.6304
448.8,22.82829,88.53358
448.9,22.82003,88.69679
449,22.81194,88.54106
449.1,22.80359,88.46954
449.2,22.79518,88.32917
449.3,22.78671,88.42358
449.4,22.77831,88.72018
449.5,22.77016,88.50136
449.6,22.76202,88.3849
449.7,22.75355,88.35094
449.8,22.74514,88.34655
449.9,22.73662,88.33446
450,22.72837,88.42449
450.1,22.72029,88.41489
450.2,22.71198,88.14178
450.3,22.70352,88.12106
450.4,22.69505,88.22366
450.5,22.68659,88.3155
450.6,22.6785,88.22881
450.7,22.67031,88.10142
450.8,22.66189,87.92168
450.9,22.65348,88.03632
451,22.64496,88.00381
451.1,22.63677,88.00887
451.2,22.62868,87.97317
451.3,22.62027,87.94547
451.4,22.61186,88.03937
451.5,22.60339,87.94686
451.6,22.59498,87.97777
451.7,22.58689,87.9033
451.8,22.57865,87.9303
451.9,22.57018,87.69913
452,22.56171,87.66798
452.1,22.5533,87.78115
452.2,22.54511,87.93478
452.3,22.53696,87.80279
452.4,22.52861,87.64893
452.5,22.5202,87.76051
452.6,22.51168,87.69546
452.7,22.50332,87.75154
452.8,22.49529,87.83952
452.9,22.48698,87.35303
453,22.47857,87.52495
453.1,22.47005,87.64568
453.2,22.46159,87.43489
453.3,22.45345,87.6368
453.4,22.44536,87.45879
453.5,22.43689,87.39365
453.6,22.42848,87.48063
453.7,22.42002,87.35711
453.8,22.41171,87.32089
453.9,22.40363,87.50576
454,22.39532,87.22933
454.1,22.38686,87.16557
454.2,22.37845,87.48408
454.3,22.36993,87.23796
454.4,22.36184,87.46426
454.5,22.35364,87.24558
454.6,22.34523,87.18069
454.7,22.33682,87.13612
454.8,22.32831,86.98995
454.9,22.32,87.08479
455,22.31197,87.0622
455.1,22.30361,87.09686
455.2,22.2952,86.88252
455.3,22.28673,86.87129
455.4,22.27832,86.97575
455.5,22.27018,87.20863
455.6,22.26198,86.83399
455.7,22.25363,86.98492
455.8,22.24516,86.75106
455.9,22.23664,86.76039
456,22.22839,86.79565
456.1,22.2203,86.69985
456.2,22.21195,86.68671
456.3,22.20348,86.78246
456.4,22.19502,86.6953
456.5,22.18661,86.70551
456.6,22.17852,86.85408
456.7,22.17032,86.67899
456.8,22.16186,86.77558
456.9,22.1535,86.61691
457,22.14499,86.60942
457.1,22.13679,86.63509
457.2,22.12864,86.38882
457.3,22.12029,86.72994
457.4,22.11187,86.62698
457.5,22.10336,86.42503
457.6,22.09495,86.61395
457.7,22.08686,86.50296
457.8,22.07866,86.23451
457.9,22.07025,86.18224
458,22.06178,86.31776
458.1,22.05327,86.39254
458.2,22.04507,86.55462
458.3,22.03698,86.33841
458.4,22.02863,86.30732
458.5,22.02021,86.27896
458.6,22.0117,86.18346
458.7,22.00329,86.42937
458.8,21.9953,86.25583
458.9,21.98695,86.08676
459,21.97854,86.08213
459.1,21.97007,86.01766
459.2,21.96161,86.16804
459.3,21.95346,86.02298
459.4,21.94527,85.93774
459.5,21.93691,86.01601
459.6,21.9285,85.94023
459.7,21.92004,86.01356
459.8,21.91168,85.8502
459.9,21.90364,85.92352
460,21.89529,85.86513
460.1,21.88688,85.89516
460.2,21.87846,85.61068
460.3,21.87,85.61237
460.4,21.8618,85.66671
460.5,21.85366,85.9167
460.6,21.84525,85.60209
460.7,21.83684,85.6429
460.8,21.82832,85.68764
460.9,21.81996,85.59542
461,21.81193,85.70403
461.1,21.80363,85.3913
461.2,21.79522,85.37576
461.3,21.78675,85.47585
461.4,21.77829,85.40872
461.5,21.7702,85.42052
461.6,21.762,85.42453
461.7,21.75359,85.4559
461.8,21.74518,85.40736
461.9,21.73666,85.18559
462,21.72841,85.29871
462.1,21.72027,85.43054
462.2,21.71196,85.03839
462.3,21.7035,85.10241
462.4,21.69504,85.25971
462.5,21.68662,85.23344
462.6,21.67854,85.27171
462.7,21.67029,84.90582
462.8,21.66193,84.89352
462.9,21.65346,85.01757
463,21.645,85.00682
463.1,21.6368,85.11845
463.2,21.62866,85.1824
463.3,21.6203,85.00617
463.4,21.61184,84.84025
463.5,21.60332,84.94856
463.6,21.59496,84.76078
463.7,21.58693,84.97496
463.8,21.57862,84.60622
463.9,21.57022,84.63427
464,21.56175,84.79954
464.1,21.55329,84.71027
464.2,21.54509,84.63228
464.3,21.537,84.71667
464.4,21.52859,84.46902
464.5,21.52018,84.64245
464.6,21.51171,84.53693
464.7,21.50336,84.73875
464.8,21.49527,84.34566
464.9,21.48696,84.54722
465,21.47855,84.39887
465.1,21.47009,84.33387
465.2,21.46157,84.33434
465.3,21.45343,84.12405
465.4,21.44529,84.32571
465.5,21.43693,84.09943
465.6,21.42852,84.23316
465.7,21.42,84.311
465.8,21.41164,84.27988
465.9,21.40361,84.19469
466,21.39536,83.9395
466.1,21.38695,83.94956
466.2,21.37843,84.02802
466.3,21.36996,84.13458
466.4,21.36182,83.88213
466.5,21.35362,83.9058
466.6,21.34526,83.89765
466.7,21.3368,83.84225
466.8,21.32829,83.73444
466.9,21.31998,83.86875
467,21.31195,83.8812
467.1,21.30359,83.5618
467.2,21.29518,83.64116
467.3,21.28671,83.60272
467.4,21.2783,83.65914
467.5,21.27016,83.79063
467.6,21.26202,83.52602
467.7,21.25355,83.56556
467.8,21.2452,83.48376
467.9,21.23662,83.52737
468,21.22838,83.52471
468.1,21.22029,83.5832
468.2,21.21198,83.34008
468.3,21.20352,83.5125
468.4,21.195,83.47949
468.5,21.18659,83.38232
468.6,21.1785,83.53133
468.7,21.1703,83.31992
468.8,21.16189,83.27027
468.9,21.15348,83.13562
469,21.14496,83.26124
469.1,21.13677,83.17668
469.2,21.12868,83.13342
469.3,21.12027,83.10017
469.4,21.11186,83.10751
469.5,21.10339,83.07813
469.6,21.09493,82.99451
469.7,21.08689,83.29087
469.8,21.07859,82.86549
469.9,21.07023,82.93285
470,21.06171,83.042
470.1,21.0533,83.13962
470.2,21.04511,83.09725
470.3,21.03696,82.94536
470.4,21.02861,82.84873
470.5,21.0202,82.78604
470.6,21.01168,82.9739
470.7,21.00332,82.94159
470.8,20.99529,82.93775
470.9,20.98698,82.66781
471,20.97857,82.68594
471.1,20.97005,82.54868
471.2,20.96159,82.84773
471.3,20.95345,82.85207
471.4,20.9453,82.68253
471.5,20.93689,82.68243
471.6,20.92848,82.68562
471.7,20.92002,82.46599
471.8,20.91166,82.52142
471.9,20.90363,82.62531
472,20.89532,82.38913
472.1,20.88691,82.5435
472.2,20.87839,82.47605
472.3,20.86998,82.66094
472.4,20.86184,82.58621
472.5,20.85364,82.35722
472.6,20.84523,82.52751
472.7,20.83682,82.32082
472.8,20.8283,82.35316
472.9,20.82,82.6461
473,20.81191,82.56537
473.1,20.80366,82.21928
473.2,20.7952,82.34844
473.3,20.78673,82.20617
473.4,20.77832,82.23856
473.5,20.77018,82.24651
473.6,20.76203,82.25039
473.7,20.75357,82.03893
473.8,20.74516,82.12637
473.9,20.73664,82.14423
474,20.72839,82.24415
474.1,20.7203,82.099
474.2,20.71195,82.17463
474.3,20.70348,81.89563
474.4,20.69501,82.00969
474.5,20.68661,82.01774
474.6,20.67852,82.09389
474.7,20.67032,81.90543
474.8,20.66186,81.92226
474.9,20.6535,81.9434
475,20.64498,81.85623
475.1,20.63673,82.09114
475.2,20.62864,81.72573
475.3,20.62029,81.95702
475.4,20.61188,81.76881
475.5,20.60336,81.76428
475.6,20.59495,81.71626
475.7,20.58686,81.69681
475.8,20.57861,81.64421
475.9,20.5702,81.55776
476,20.56179,81.68784
476.1,20.55327,81.71902
476.2,20.54507,81.63698
476.3,20.53698,81.52402
476.4,20.52863,81.50838
476.5,20.52021,81.44407
476.6,20.51169,81.68787
476.7,20.50334,81.46858
476.8,20.49525,81.60657
476.9,20.48695,81.42419
477,20.47853,81.30212
477.1,20.47007,81.27801
477.2,20.46161,81.17327
477.3,20.45346,81.36729
477.4,20.44527,81.22
477.5,20.43691,81.29257
477.6,20.4285,81.14893
477.7,20.42003,81.19456
477.8,20.41168,81.27564
477.9,20.40364,81.17445
478,20.39529,81.1191
478.1,20.38693,80.89133
478.2,20.37841,81.17313
478.3,20.36995,81.2234
478.4,20.3618,81.22329
478.5,20.35361,80.92271
478.6,20.34525,80.88752
478.7,20.33679,80.8723
478.8,20.32827,80.87783
478.9,20.32002,80.89523
479,20.31193,80.85879
479.1,20.30363,80.84545
479.2,20.29521,80.61615
479.3,20.2867,80.84763
479.4,20.27829,80.68052
479.5,20.2702,80.73085
479.6,20.262,80.61802
479.7,20.25359,80.82058
479.8,20.24518,80.49883
479.9,20.23666,80.53096
480,20.22836,80.65005
480.1,20.22027,80.58691
480.2,20.21191,80.4172
480.3,20.2035,80.36263
480.4,20.19509,80.47791
480.5,20.18662,80.44738
480.6,20.17854,80.58421
480.7,20.17029,80.39861
480.8,20.16187,80.2551
480.9,20.15347,80.49461
481,20.145,80.22295
481.1,20.1368,80.40209
481.2,20.12866,80.27945
481.3,20.1203,80.17286
481.4,20.11184,80.20811
481.5,20.10332,80.18666
481.6,20.09496,80.19412
481.7,20.08693,80.25187
481.8,20.07862,80.07713
481.9,20.07021,80.14021
482,20.06175,80.07964
482.1,20.05329,80.03023
482.2,20.04509,80.15887
482.3,20.037,80.09573
482.4,20.02859,79.86835
482.5,20.02018,79.78959
482.6,20.01171,79.95642
482.7,20.00336,79.97566
482.8,19.99527,79.90634
482.9,19.98697,79.86539
483,19.97855,79.776
483.1,19.97009,79.88589
483.2,19.96157,79.70707
483.3,19.95343,79.74017
483.4,19.94529,79.80408
483.5,19.93693,79.71774
483.6,19.92852,79.6124
483.7,19.92,79.52442
483.8,19.91164,79.70592
483.9,19.90366,79.60101
484,19.8953,79.53053
484.1,19.88689,79.45961
484.2,19.87843,79.53822
484.3,19.86996,79.64119
484.4,19.86182,79.5882
484.5,19.85363,79.64163
484.6,19.84521,79.25439
484.7,19.8368,79.2825
484.8,19.82829,79.33749
484.9,19.82004,79.43761
485,19.81195,79.39103
485.1,19.80359,79.24255
485.2,19.79518,79.24014
485.3,19.78671,79.264
485.4,19.7783,79.39243
485.5,19.77016,79.39768
485.6,19.76202,79.40597
485.7,19.75355,79.01682
485.8,19.7452,79.12567
485.9,19.73668,79.11272
486,19.72838,79.31951
486.1,19.72029,79.23475
486.2,19.71193,79.13338
486.3,19.70352,79.02377
486.4,19.695,79.16653
486.5,19.68659,78.90904
486.6,19.6785,79.12917
486.7,19.6703,79.01599
486.8,19.66195,79.00864
486.9,19.65348,79.08694
487,19.64491,79.03262
487.1,19.63677,78.95844
487.2,19.62863,78.66494
487.3,19.62027,78.99449
487.4,19.61186,78.84231
487.5,19.60334,78.82337
487.6,19.59493,78.71323
487.7,19.58684,78.79195
487.8,19.57859,78.80495
487.9,19.57023,78.66902
488,19.56177,78.67521
488.1,19.5533,78.93843
488.2,19.54511,78.78525
488.3,19.53696,78.75559
488.4,19.52861,78.59584
488.5,19.5202,78.56721
488.6,19.51168,78.59079
488.7,19.50332,78.6786
488.8,19.49529,78.79338
488.9,19.48698,78.5824
489,19.47857,78.44833
489.1,19.47005,78.30056
489.2,19.46159,78.46748
489.3,19.45345,78.54923
489.4,19.4453,78.36401
489.5,19.43689,78.48396
489.6,19.42848,78.46011
489.7,19.42002,78.37578
489.8,19.41171,78.33655
489.9,19.40357,78.34945
490,19.39532,78.40447
490.1,19.38686,78.16275
490.2,19.37839,78.25954
490.3,19.36998,78.19222
490.4,19.36184,78.26261
490.5,19.35364,78.22614
490.6,19.34523,78.03905
490.7,19.33682,78.15566
490.8,19.3283,77.92445
490.9,19.32,78.15883
491,19.31191,77.83189
491.1,19.30361,77.88851
491.2,19.2952,77.92876
491.3,19.28673,78.056
491.4,19.27832,77.92884
491.5,19.27018,77.86119
491.6,19.26204,77.83554
491.7,19.25362,77.8284
491.8,19.24516,77.90553
491.9,19.23664,77.76509
492,19.22839,77.95432
492.1,19.2203,77.76989
492.2,19.21195,77.64258
492.3,19.20348,77.73516
492.4,19.19502,77.62522
492.5,19.18661,77.68798
492.6,19.17857,77.63758
492.7,19.17032,77.67379
492.8,19.16186,77.64809
492.9,19.1535,77.64127
493,19.14493,77.59541
493.1,19.13679,77.6593
493.2,19.12864,77.66631
493.3,19.12029,77.58898
493.4,19.11188,77.43173
493.5,19.10336,77.46089
493.6,19.09495,77.39367
493.7,19.08686,77.65546
493.8,19.07861,77.36519
493.9,19.07025,77.3121
494,19.06178,77.40303
494.1,19.05327,77.41682
494.2,19.04507,77.3864
494.3,19.03698,77.28398
494.4,19.02862,77.38205
494.5,19.02021,77.31902
494.6,19.0117,77.28198
494.7,19.00334,77.30919
494.8,18.99525,77.4476
494.9,18.98695,77.3456
495,18.97859,77.11609
495.1,18.97007,77.11086
495.2,18.96161,77.06812
495.3,18.95346,77.31618
495.4,18.94526,77.01916
495.5,18.93686,77.0185
495.6,18.9285,76.86097
495.7,18.91998,76.90508
495.8,18.91168,76.99303
495.9,18.90364,77.00475
496,18.89534,76.9571
496.1,18.88693,76.83932
496.2,18.87841,76.76558
496.3,18.87,76.98125
496.4,18.8618,76.99562
496.5,18.85366,76.83465
496.6,18.84525,76.88973
496.7,18.83678,76.75468
496.8,18.82832,76.5883
496.9,18.82002,76.64603
497,18.81193,76.65543
497.1,18.80363,76.6852
497.2,18.79516,76.58258
497.3,18.7867,76.62875
497.4,18.77828,76.6487
497.5,18.7702,76.56895
497.6,18.762,76.52547
497.7,18.75359,76.45526
497.8,18.74518,76.56025
497.9,18.73666,76.56786
498,18.72836,76.58188
498.1,18.72027,76.35566
498.2,18.71196,76.39732
498.3,18.7035,76.40337
498.4,18.69504,76.49088
498.5,18.68663,76.34793
498.6,18.67848,76.42993
498.7,18.67028,76.24056
498.8,18.66187,76.20536
498.9,18.65346,76.32887
499,18.645,76.17072
499.1,18.63675,76.25404
499.2,18.62866,76.29037
499.3,18.62025,76.3085
499.4,18.61184,75.94721
499.5,18.60332,76.19155
499.6,18.59491,76.18571
499.7,18.58693,76.32626
499.8,18.57862,75.84731
499.9,18.57022,75.79436
500,18.56175,76.00108
500.1,18.55329,75.863
500.2,18.54509,75.97492
500.3,18.537,75.83216
500.4,18.52859,75.74474
500.5,18.52018,75.77471
500.6,18.51171,75.94494
500.7,18.50336,75.72437
500.8,18.49532,75.7599
500.9,18.48696,75.78493
501,18.47855,75.60056
501.1,18.47009,75.65308
501.2,18.46163,75.70767
501.3,18.45343,75.5427
501.4,18.44529,75.81829
501.5,18.43687,75.67649
501.6,18.42852,75.72781
501.7,18.42,75.68025
501.8,18.41164,75.65573
501.9,18.40361,75.62456
502,18.39536,75.3875
502.1,18.38689,75.39991
502.2,18.37838,75.37589
502.3,18.36996,75.44343
502.4,18.36182,75.61484
502.5,18.35368,75.2814
502.6,18.34521,75.42036
502.7,18.33681,75.33144
502.8,18.32829,75.52594
502.9,18.32004,75.40633
503,18.31194,75.52283
503.1,18.30359,75.17556
503.2,18.29523,75.25633
503.3,18.28671,75.3318
503.4,18.27831,75.20788
503.5,18.27016,75.33418
503.6,18.26202,75.04697
503.7,18.25361,75.09385
503.8,18.24514,75.08877
503.9,18.23663,75.12845
504,18.22837,75.27052
504.1,18.22029,75.17778
504.2,18.21198,75.10629
504.3,18.20352,74.83672
504.4,18.195,74.94409
504.5,18.18659,74.82289
504.6,18.1785,74.99435
504.7,18.17031,75.05149
504.8,18.16189,74.68843
504.9,18.15348,74.8313
505,18.14497,74.95179
505.1,18.13677,74.90804
505.2,18.12868,74.77322
505.3,18.12032,74.72971
505.4,18.11186,74.64649
505.5,18.10334,74.71737
505.6,18.09498,74.76076
505.7,18.08689,74.7283
505.8,18.07864,74.60789
505.9,18.07023,74.7221
506,18.06177,74.44463
506.1,18.0533,74.42831
