Time,Displacement,Force
313.2,14.54641,64.51733
313.3,14.55493,64.7482
313.4,14.56339,64.71477
313.5,14.57175,64.72242
313.6,14.57989,64.69505
313.7,14.58804,64.68743
313.8,14.59655,64.68028
313.9,14.60507,64.52892
314,14.61343,64.4913
314.1,14.62173,64.61378
314.2,14.62977,64.51369
314.3,14.63812,64.71954
314.4,14.64664,64.76662
314.5,14.65505,64.68247
314.6,14.66341,64.55528
314.7,14.67155,64.57998
314.8,14.6797,64.65663
314.9,14.68821,64.69033
315,14.69668,64.94459
315.1,14.70509,64.70698
315.2,14.71334,64.78773
315.3,14.72143,64.94723
315.4,14.72978,64.73998
315.5,14.7383,64.75343
315.6,14.74677,64.76509
315.7,14.75513,64.89233
315.8,14.76321,64.78084
315.9,14.77136,64.85719
316,14.77993,64.85999
316.1,14.78839,65.03111
316.2,14.79675,64.89758
316.3,14.805,64.78345
316.4,14.81304,64.9346
316.5,14.8215,64.92379
316.6,14.83002,64.91848
316.7,14.83838,64.9824
316.8,14.84673,64.85814
316.9,14.85482,64.81954
317,14.86307,64.84359
317.1,14.87164,64.8359
317.2,14.88005,64.88955
317.3,14.88846,64.90967
317.4,14.89661,64.89413
317.5,14.9047,64.7152
317.6,14.91316,64.80031
317.7,14.92168,64.87041
317.8,14.93009,64.7049
317.9,14.93839,64.76524
318,14.94648,64.70029
318.1,14.95473,64.63897
318.2,14.9633,64.74035
318.3,14.97171,64.69519
318.4,14.98012,64.76473
318.5,14.98827,64.75164
318.6,14.99641,64.63339
318.7,15.00487,64.93614
318.8,15.01339,65.03797
318.9,15.0218,65.08367
319,15.03005,64.70062
319.1,15.03809,64.81983
319.2,15.04639,64.94587
319.3,15.05496,64.93198
319.4,15.06338,64.72224
319.5,15.07173,64.89546
319.6,15.07993,64.79961
319.7,15.08807,65.05408
319.8,15.09653,64.90309
319.9,15.10505,64.74363
320,15.11341,64.89549
320.1,15.12171,64.82179
320.2,15.1298,64.76981
320.3,15.13811,64.87736
320.4,15.14663,64.81764
320.5,15.15509,64.80002
320.6,15.16339,64.8793
320.7,15.17153,65.09811
320.8,15.17973,64.90308
320.9,15.1882,65.10601
321,15.19666,64.91084
321.1,15.20512,64.79118
321.2,15.21332,64.6209
321.3,15.22136,64.88543
321.4,15.22977,64.86506
321.5,15.23834,64.92392
321.6,15.2468,64.92949
321.7,15.25511,64.88801
321.8,15.2632,64.96545
321.9,15.27139,64.96165
322,15.27991,65.05177
322.1,15.28837,64.86472
322.2,15.29673,64.91128
322.3,15.30498,65.11034
322.4,15.31307,64.95685
322.5,15.32143,64.99487
322.6,15.33,64.80872
322.7,15.33846,65.04362
322.8,15.34677,64.97417
322.9,15.35486,64.83067
323,15.36305,64.99884
323.1,15.37162,65.0433
323.2,15.38009,64.85579
323.3,15.38845,64.97637
323.4,15.39664,65.00009
323.5,15.40473,65.03396
323.6,15.41314,65.059
323.7,15.42166,64.96422
323.8,15.43012,64.86549
323.9,15.43832,64.76991
324,15.44641,65.0379
324.1,15.45471,64.74587
324.2,15.46329,64.79031
324.3,15.47175,64.85359
324.4,15.48011,64.91076
324.5,15.48825,64.82297
324.6,15.49639,64.95229
324.7,15.50486,64.82986
324.8,15.51337,64.78703
324.9,15.52173,64.9401
325,15.53004,64.84714
325.1,15.53807,64.80935
325.2,15.54637,64.82208
325.3,15.55495,65.03982
325.4,15.56336,65.01872
325.5,15.57177,64.92355
325.6,15.57991,65.01486
325.7,15.58805,64.97126
325.8,15.59652,65.00623
325.9,15.60503,64.94063
326,15.6135,64.83868
326.1,15.62175,64.91812
326.2,15.62979,64.99921
326.3,15.63809,65.08375
326.4,15.64661,65.05611
326.5,15.65507,65.00784
326.6,15.66343,65.10184
326.7,15.67152,64.91923
326.8,15.67971,64.95766
326.9,15.68823,65.17886
327,15.6967,65.11478
327.1,15.70505,65.09383
327.2,15.71336,64.99516
327.3,15.72139,65.05908
327.4,15.7298,64.98785
327.5,15.73832,64.96887
327.6,15.74679,64.99305
327.7,15.75509,64.95834
327.8,15.76318,65.01267
327.9,15.77143,64.95892
328,15.77989,65.16458
328.1,15.78836,65.04704
328.2,15.79677,65.13083
328.3,15.80497,65.00372
328.4,15.813,64.89259
328.5,15.82146,64.99029
328.6,15.82998,64.8997
328.7,15.83845,65.08067
328.8,15.84675,65.11114
328.9,15.85484,64.97565
329,15.86304,65.08109
329.1,15.87161,65.19581
329.2,15.88013,64.97746
329.3,15.88848,65.05547
329.4,15.89663,65.05164
329.5,15.90472,65.02558
329.6,15.91318,65.04749
329.7,15.92164,64.9782
329.8,15.93011,64.9911
329.9,15.93836,65.11996
330,15.94644,65.00172
330.1,15.95475,64.87175
330.2,15.96327,64.96561
330.3,15.97173,64.97193
330.4,15.98009,64.76665
330.5,15.98829,64.61107
330.6,15.99643,64.83102
330.7,16.00484,64.81264
330.8,16.01341,64.79405
330.9,16.02177,64.77551
331,16.03002,64.79791
331.1,16.03811,64.78228
331.2,16.04641,64.71509
331.3,16.05498,64.54745
331.4,16.06339,64.89484
331.5,16.07175,64.75813
331.6,16.07984,64.78574
331.7,16.08804,64.83571
331.8,16.09655,64.93478
331.9,16.10507,64.8676
332,16.11343,64.93324
332.1,16.12173,64.81323
332.2,16.12977,64.8595
332.3,16.13807,64.92136
332.4,16.14664,64.96957
332.5,16.15511,64.86727
332.6,16.16341,65.02926
332.7,16.17155,65.03139
332.8,16.1797,64.91241
332.9,16.18822,64.9497
333,16.19673,65.05587
333.1,16.20509,64.93843
333.2,16.21334,64.97734
333.3,16.22143,64.95257
333.4,16.22979,64.7085
333.5,16.23836,64.84672
333.6,16.24677,65.0002
333.7,16.25513,64.93323
333.8,16.26316,64.87498
333.9,16.27141,64.73666
334,16.27993,64.73997
334.1,16.28839,65.03556
334.2,16.29675,64.81354
334.3,16.30495,64.87779
334.4,16.31304,64.66346
334.5,16.32145,64.7454
334.6,16.33002,64.58612
334.7,16.33843,64.6756
334.8,16.34673,64.79383
334.9,16.35488,64.81749
335,16.36307,64.67361
335.1,16.37159,64.63654
335.2,16.38005,64.86832
335.3,16.38846,64.81688
335.4,16.39661,64.8056
335.5,16.4047,64.78219
335.6,16.41316,64.71303
335.7,16.42168,64.77227
335.8,16.43009,64.60388
335.9,16.43839,64.74602
336,16.44648,64.84811
336.1,16.45473,64.73908
336.2,16.4633,64.73878
336.3,16.47177,64.72398
336.4,16.48013,64.91258
336.5,16.48827,64.74376
336.6,16.49641,64.81803
336.7,16.50488,64.891
336.8,16.51339,64.1833
336.9,16.5218,65.08385
337,16.53005,65.02386
337.1,16.53809,64.99347
337.2,16.54639,64.73418
337.3,16.55496,65.24728
337.4,16.56338,64.94817
337.5,16.57173,65.17699
337.6,16.57993,65.27106
337.7,16.58807,65.30895
337.8,16.59653,64.95238
337.9,16.60505,65.17726
338,16.61341,64.91551
338.1,16.62171,64.96058
338.2,16.62975,65.08203
338.3,16.63811,64.52222
338.4,16.64663,64.66103
338.5,16.65509,64.6631
338.6,16.66339,64.70113
338.7,16.67148,64.77812
338.8,16.67973,64.58312
338.9,16.6882,64.43651
339,16.69671,64.81087
339.1,16.70507,64.53822
339.2,16.71332,64.52413
339.3,16.72136,64.72572
339.4,16.72977,64.81321
339.5,16.73834,64.69818
339.6,16.7468,64.8407
339.7,16.75511,64.51836
339.8,16.7632,64.53709
339.9,16.77139,64.57953
340,16.77991,64.54313
340.1,16.78837,65.13803
340.2,16.79673,64.84613
340.3,16.80498,64.8677
340.4,16.81307,64.80102
340.5,16.82143,64.73936
340.6,16.83,64.9241
340.7,16.83846,64.8867
340.8,16.84677,65.02546
340.9,16.85486,64.91139
341,16.86305,64.98882
341.1,16.87163,64.9594
341.2,16.88009,65.04574
341.3,16.88845,65.00153
341.4,16.89664,65.15875
341.5,16.90473,65.06423
341.6,16.91314,65.0287
341.7,16.92166,64.92588
341.8,16.93007,64.76115
341.9,16.93838,64.89458
342,16.94646,64.87933
342.1,16.95471,64.73692
342.2,16.96329,64.75642
342.3,16.97175,64.72303
342.4,16.98011,64.84074
342.5,16.98825,64.7832
342.6,16.99639,64.65697
342.7,17.00485,64.89645
342.8,17.01337,64.66785
342.9,17.02179,64.91911
343,17.03004,64.93729
343.1,17.03807,64.86175
343.2,17.04637,64.8189
343.3,17.05495,64.86217
343.4,17.06336,65.04686
343.5,17.07177,64.91129
343.6,17.07991,64.81933
343.7,17.08805,65.00671
343.8,17.09652,64.94374
343.9,17.10504,64.88554
344,17.11345,64.85544
344.1,17.12175,64.87109
344.2,17.12979,64.92432
344.3,17.13809,64.86597
344.4,17.14661,65.07094
344.5,17.15507,64.83631
344.6,17.16343,64.92047
344.7,17.17152,64.808
344.8,17.17966,65.05237
344.9,17.18823,64.92254
345,17.19664,65.06359
345.1,17.20505,64.74207
345.2,17.21336,64.85697
345.3,17.22145,64.84996
345.4,17.2298,64.90354
345.5,17.23832,64.87431
345.6,17.24673,64.94315
345.7,17.25509,65.03288
345.8,17.26323,64.97792
345.9,17.27138,64.96863
346,17.27989,64.91318
346.1,17.28836,64.94325
346.2,17.29677,65.10722
346.3,17.30496,64.84052
346.4,17.313,64.81102
346.5,17.32146,64.92802
346.6,17.32998,64.78889
346.7,17.33839,65.00928
346.8,17.34675,64.85735
346.9,17.35484,64.85629
347,17.36309,64.86475
347.1,17.37161,64.80244
347.2,17.38007,64.91314
347.3,17.38848,64.91078
347.4,17.39663,64.86481
347.5,17.40477,64.91638
347.6,17.41312,65.08745
347.7,17.42164,65.0133
347.8,17.43005,64.98012
347.9,17.43836,64.91499
348,17.4465,65.1131
348.1,17.45475,65.03923
348.2,17.46327,64.94989
348.3,17.47168,65.04469
348.4,17.48014,64.99325
348.5,17.48829,64.99899
348.6,17.49638,64.9176
348.7,17.50484,64.8196
348.8,17.51336,65.13654
348.9,17.52177,64.89293
349,17.53002,64.87041
349.1,17.53811,65.11989
349.2,17.54641,65.02667
349.3,17.55498,64.94519
349.4,17.56339,64.9347
349.5,17.57175,64.92915
349.6,17.57984,64.96078
349.7,17.58804,65.01101
349.8,17.59655,64.89388
349.9,17.60507,64.85768
350,17.61348,64.97864
350.1,17.62173,64.88878
350.2,17.62977,65.04076
350.3,17.63812,65.19611
350.4,17.64664,65.11024
350.5,17.65505,64.78363
350.6,17.66341,64.81213
350.7,17.67155,64.92593
350.8,17.6797,64.82934
350.9,17.68822,65.0034
351,17.69668,64.86739
351.1,17.70509,64.78897
351.2,17.71334,64.85878
351.3,17.72143,65.03008
351.4,17.72979,64.94852
351.5,17.7383,64.856
351.6,17.74677,64.89865
351.7,17.75513,65.11329
351.8,17.76321,64.85747
351.9,17.77136,64.86158
352,17.77993,64.93409
352.1,17.78834,65.01344
352.2,17.79675,64.89095
352.3,17.805,65.0065
352.4,17.81304,64.81387
352.5,17.82145,64.69579
352.6,17.83002,64.72052
352.7,17.83843,64.86381
352.8,17.84673,64.76087
352.9,17.85482,64.92683
353,17.86307,64.84352
353.1,17.87159,64.91977
353.2,17.88005,64.95775
353.3,17.88846,64.69232
353.4,17.89661,64.9058
353.5,17.9047,65.00966
353.6,17.91316,64.91743
353.7,17.92168,64.88146
353.8,17.93009,64.88938
353.9,17.93839,64.86723
354,17.94648,64.92683
354.1,17.95468,64.87101
354.2,17.9633,64.83153
354.3,17.97171,64.86412
354.4,17.98013,64.71046
354.5,17.98827,64.95301
354.6,17.99641,64.76812
354.7,18.00488,64.73653
354.8,18.01339,64.78779
354.9,18.0218,64.81336
355,18.03005,64.75613
355.1,18.03804,64.94395
355.2,18.04645,64.90991
355.3,18.05496,64.80305
355.4,18.06338,64.94795
355.5,18.07173,64.71649
355.6,18.07988,64.95193
355.7,18.08807,65.01031
355.8,18.09654,64.82074
355.9,18.10505,64.86227
356,18.11346,64.98914
356.1,18.12171,64.98717
356.2,18.1298,64.93838
356.3,18.13811,64.97305
356.4,18.14663,65.01846
356.5,18.15509,65.0234
356.6,18.16345,65.14812
356.7,18.17154,64.9343
356.8,18.17968,64.8156
356.9,18.18825,65.10726
357,18.19671,64.95953
357.1,18.20513,64.88329
357.2,18.21332,64.95146
357.3,18.22136,64.95122
357.4,18.22982,64.96676
357.5,18.23834,64.8597
357.6,18.2468,64.79077
357.7,18.25511,64.88787
357.8,18.26314,64.82564
357.9,18.27139,64.95609
358,18.27991,64.7447
358.1,18.28838,64.80678
358.2,18.29673,64.77792
358.3,18.30498,64.86451
358.4,18.31302,64.87165
358.5,18.32143,64.85415
358.6,18.33,64.81892
358.7,18.33841,65.03132
358.8,18.34677,64.88438
358.9,18.35486,64.76585
359,18.36305,64.83963
359.1,18.37162,64.84444
359.2,18.38004,64.85873
359.3,18.38845,64.98923
359.4,18.39664,64.94829
359.5,18.40473,65.01105
359.6,18.41314,64.9037
359.7,18.42166,64.81389
359.8,18.43007,64.94344
359.9,18.43838,64.88304
360,18.44641,64.84267
360.1,18.45471,64.99384
360.2,18.46329,64.72569
360.3,18.47175,64.92132
360.4,18.48011,65.03757
360.5,18.48825,65.1047
360.6,18.49639,65.11636
360.7,18.50486,65.00571
360.8,18.51337,64.8856
360.9,18.52173,65.07397
361,18.53004,65.17585
361.1,18.53812,64.94383
361.2,18.54638,64.95219
361.3,18.55495,65.00755
361.4,18.56336,65.01414
361.5,18.57177,64.96045
361.6,18.57991,64.93465
361.7,18.58805,65.04283
361.8,18.59652,64.85202
361.9,18.60503,64.79266
362,18.61345,65.03465
362.1,18.6217,64.94227
362.2,18.62979,64.97159
362.3,18.63814,64.94279
362.4,18.64661,64.75756
362.5,18.65507,64.83408
362.6,18.66343,64.95232
362.7,18.67152,64.97796
362.8,18.67971,65.02693
362.9,18.68823,64.98115
363,18.6967,65.01673
363.1,18.70505,64.96529
363.2,18.71336,65.0918
363.3,18.72139,65.01621
363.4,18.7298,64.95564
363.5,18.73832,65.03173
363.6,18.74679,65.05659
363.7,18.75509,65.09
363.8,18.76318,65.14219
363.9,18.77143,64.89059
364,18.77995,65.06615
364.1,18.78841,64.85625
364.2,18.79677,65.12829
364.3,18.80496,65.00624
364.4,18.813,64.91241
364.5,18.82146,65.00676
364.6,18.82998,64.83468
364.7,18.83839,64.96817
364.8,18.84675,64.97515
364.9,18.85484,65.1945
365,18.86304,65.16441
365.1,18.87161,65.11131
365.2,18.88007,65.05289
365.3,18.88843,65.05629
365.4,18.89662,65.08157
365.5,18.90471,64.91566
365.6,18.91318,65.18816
365.7,18.92164,65.16458
365.8,18.93011,65.1524
365.9,18.93835,65.16211
366,18.94645,65.16763
366.1,18.95475,65.22359
366.2,18.96327,65.10287
366.3,18.97168,65.07392
366.4,18.98009,64.86877
366.5,18.98829,65.06377
366.6,18.99643,65.2137
366.7,19.00484,65.11064
366.8,19.01336,65.21662
366.9,19.02177,65.21203
367,19.03002,65.01352
367.1,19.03811,65.10429
367.2,19.04641,65.22126
367.3,19.05498,65.09158
367.4,19.06339,65.11314
367.5,19.07175,65.35738
367.6,19.07984,65.09462
367.7,19.08804,65.25058
367.8,19.09655,65.08634
367.9,19.10507,65.20464
368,19.11343,65.19141
368.1,19.12173,65.2112
368.2,19.12977,65.06979
368.3,19.13812,65.18958
368.4,19.14664,65.14366
368.5,19.15511,65.04179
368.6,19.16341,65.18586
368.7,19.17155,64.88023
368.8,19.1797,65.0202
368.9,19.18821,65.23161
369,19.19673,65.10581
369.1,19.20509,65.07723
369.2,19.21334,64.94093
369.3,19.22143,65.04115
369.4,19.22978,65.12577
369.5,19.23836,65.2036
369.6,19.24677,65.05573
369.7,19.25513,65.07612
369.8,19.26322,64.99094
369.9,19.27136,64.94279
370,19.27993,64.97687
370.1,19.28834,64.9379
370.2,19.2967,65.18358
370.3,19.305,65.01727
370.4,19.31304,65.08469
370.5,19.32145,65.11308
370.6,19.33002,65.21255
370.7,19.33838,64.96206
370.8,19.34673,65.0659
370.9,19.35487,65.11481
371,19.36307,65.06071
371.1,19.37164,65.05885
371.2,19.38005,64.91694
371.3,19.38846,65.24158
371.4,19.39661,65.3185
371.5,19.4047,65.21174
371.6,19.41316,64.99604
371.7,19.42163,65.17351
371.8,19.43004,65.07581
371.9,19.43839,65.23942
372,19.44648,65.14669
372.1,19.45468,65.21862
372.2,19.4633,65.18645
372.3,19.47171,65.41309
372.4,19.48012,65.11129
372.5,19.48827,65.27602
372.6,19.49641,65.0868
372.7,19.50488,65.20325
372.8,19.51334,65.35474
372.9,19.5218,65.39963
373,19.53005,65.25536
373.1,19.53809,65.51283
373.2,19.54645,65.34312
373.3,19.55497,65.28634
373.4,19.56338,65.34055
373.5,19.57173,65.10387
373.6,19.57993,65.35081
373.7,19.58807,65.13917
373.8,19.59654,65.19189
373.9,19.605,65.12096
374,19.61341,65.27828
374.1,19.62172,65.07067
374.2,19.6298,65.30133
374.3,19.63811,65.22903
374.4,19.64663,65.29417
374.5,19.65509,65.22188
374.6,19.66345,65.23663
374.7,19.67148,65.03346
374.8,19.67973,65.17876
374.9,19.6882,65.24303
375,19.69666,65.46164
375.1,19.70513,65.15833
375.2,19.71338,65.36381
375.3,19.72141,65.27197
375.4,19.72977,65.27188
375.5,19.73834,65.36565
375.6,19.74681,65.23397
375.7,19.75511,65.4092
375.8,19.7632,65.14994
375.9,19.77139,65.28215
376,19.77991,65.29427
376.1,19.78837,65.45766
376.2,19.79673,65.26034
376.3,19.80498,65.16106
376.4,19.81307,65.27457
376.5,19.82143,65.2765
376.6,19.83,65.37428
376.7,19.83846,65.43135
376.8,19.84677,65.19479
376.9,19.85486,65.20663
377,19.86305,65.17382
377.1,19.87163,65.30338
377.2,19.88009,65.36302
377.3,19.88844,65.27329
377.4,19.89664,65.33194
377.5,19.90473,65.18899
377.6,19.91315,65.35884
377.7,19.92166,65.37485
377.8,19.93007,65.25678
377.9,19.93838,65.269
378,19.94641,65.25646
378.1,19.95472,65.23792
378.2,19.96329,65.1484
378.3,19.97175,65.3205
378.4,19.98016,65.21548
378.5,19.98825,65.31638
378.6,19.99639,65.32342
378.7,20.00486,65.24296
378.8,20.01337,65.15479
378.9,20.02179,65.31873
379,20.03009,65.16728
379.1,20.03813,65.23182
379.2,20.04638,65.41708
379.3,20.05495,65.4436
379.4,20.06341,65.26016
379.5,20.07177,65.33274
379.6,20.07991,65.36121
379.7,20.08805,65.43539
379.8,20.09652,65.3511
379.9,20.10504,65.21853
380,20.11345,65.50785
380.1,20.12175,65.15426
380.2,20.12979,65.27296
380.3,20.13809,65.30787
380.4,20.14661,65.22034
380.5,20.15507,65.35377
380.6,20.16343,65.19085
380.7,20.17152,65.44062
380.8,20.17966,65.41029
380.9,20.18823,65.50275
381,20.1967,65.36035
381.1,20.20506,65.40948
381.2,20.21336,65.30144
381.3,20.22145,65.36964
381.4,20.2298,65.32267
381.5,20.23832,65.13675
381.6,20.24678,65.38537
381.7,20.25509,65.13771
381.8,20.26318,65.33951
381.9,20.27143,65.31984
382,20.27989,65.38835
382.1,20.28836,65.25402
382.2,20.29677,65.49864
382.3,20.30496,65.40018
382.4,20.313,65.29892
382.5,20.32146,65.15753
382.6,20.32998,65.30738
382.7,20.33845,65.26614
382.8,20.34675,65.17404
382.9,20.35479,65.16088
383,20.36304,65.20506
383.1,20.3716,65.26754
383.2,20.38013,64.96152
383.3,20.38848,65.09278
383.4,20.39663,65.13107
383.5,20.40471,64.99429
383.6,20.41312,64.9184
383.7,20.42164,65.02562
383.8,20.43005,65.14341
383.9,20.43836,65.02073
384,20.44645,65.07733
384.1,20.4547,65.10248
384.2,20.46327,65.01793
384.3,20.47173,65.08513
384.4,20.48009,65.21849
384.5,20.48829,65.25097
384.6,20.49638,65.17241
384.7,20.50489,65.04961
384.8,20.51336,65.092
384.9,20.52177,65.29302
385,20.53002,65.06902
385.1,20.53811,65.03685
385.2,20.54641,64.98973
385.3,20.55498,65.31486
385.4,20.56339,65.10398
385.5,20.57175,65.10238
385.6,20.57984,65.01402
385.7,20.58804,65.20689
385.8,20.59655,65.23997
385.9,20.60507,65.2245
386,20.61343,65.14734
386.1,20.62173,65.23211
386.2,20.62971,65.09691
386.3,20.63812,65.20218
386.4,20.64664,65.12222
386.5,20.65511,65.15009
386.6,20.66341,65.1916
386.7,20.67155,65.2504
386.8,20.6797,65.12799
386.9,20.68822,65.01159
387,20.69673,65.1523
387.1,20.70509,65.0616
387.2,20.71334,65.16371
387.3,20.72138,65.26973
387.4,20.72979,65.05209
387.5,20.7383,65.03323
387.6,20.74677,65.00488
387.7,20.75512,65.02551
387.8,20.76321,64.99049
387.9,20.77136,64.89895
388,20.77993,64.95332
388.1,20.78839,64.91354
388.2,20.79675,64.93674
388.3,20.80495,64.7782
388.4,20.81304,64.93839
388.5,20.82145,64.85489
388.6,20.83002,64.72779
388.7,20.83838,64.96716
388.8,20.84673,64.77756
388.9,20.85482,64.75336
389,20.86307,64.94833
389.1,20.87159,64.70024
389.2,20.88005,64.73429
389.3,20.88846,64.67325
389.4,20.89661,64.87179
389.5,20.90469,64.82852
389.6,20.91311,64.73526
389.7,20.92168,64.66021
389.8,20.93009,64.63538
389.9,20.93839,64.86771
390,20.94643,64.76094
390.1,20.95473,64.72729
390.2,20.9633,64.73773
390.3,20.97171,64.81509
390.4,20.98013,64.74757
390.5,20.98827,64.71678
390.6,20.99641,64.79174
390.7,21.00488,64.80627
390.8,21.01339,64.81712
390.9,21.0218,64.82845
391,21.03005,64.79863
391.1,21.03809,64.97707
391.2,21.04645,64.87128
391.3,21.05496,64.77075
391.4,21.06337,64.7804
391.5,21.07173,64.86247
391.6,21.07988,64.81567
391.7,21.08807,64.90833
391.8,21.09653,64.7333
391.9,21.10505,64.88559
392,21.11341,64.85157
392.1,21.12171,64.73295
392.2,21.12981,64.94044
392.3,21.13811,64.82867
392.4,21.14663,64.87704
392.5,21.15509,64.91801
392.6,21.16339,64.78201
392.7,21.17154,64.72043
392.8,21.17973,64.68911
392.9,21.1882,64.87917
393,21.19671,64.7846
393.1,21.20507,64.81476
393.2,21.21332,65.01072
393.3,21.22136,64.95291
393.4,21.22982,64.81025
393.5,21.23839,64.7681
393.6,21.2468,64.80643
393.7,21.25505,64.86273
393.8,21.2632,64.80802
393.9,21.27139,64.82222
394,21.27991,64.77179
394.1,21.28837,64.70088
394.2,21.29673,64.82919
394.3,21.30498,64.61313
394.4,21.31307,64.58459
394.5,21.32143,64.62373
394.6,21.33,64.60839
394.7,21.33841,64.75034
394.8,21.34677,64.51326
394.9,21.35486,64.55851
395,21.36305,64.6597
395.1,21.37163,64.50378
395.2,21.38004,64.52306
395.3,21.38839,64.50404
395.4,21.39664,64.54824
395.5,21.40468,64.62323
395.6,21.41314,64.67529
395.7,21.42166,64.60358
395.8,21.43007,64.38824
395.9,21.43838,64.63127
396,21.44641,64.43497
396.1,21.45471,64.47881
396.2,21.46334,64.66859
396.3,21.47175,64.42828
396.4,21.48011,64.53674
396.5,21.48825,64.52689
396.6,21.49639,64.57442
396.7,21.50486,64.44485
396.8,21.51337,64.43441
396.9,21.52173,64.58025
397,21.53004,64.53451
397.1,21.53812,64.43003
397.2,21.54638,64.37896
397.3,21.555,64.40863
397.4,21.56336,64.5089
397.5,21.57177,64.54594
397.6,21.57991,64.30917
397.7,21.58805,64.60689
397.8,21.59652,64.69349
397.9,21.60504,64.44258
398,21.61345,64.60757
398.1,21.6217,64.62732
398.2,21.62978,64.29989
398.3,21.63814,64.19865
398.4,21.64661,64.06103
398.5,21.65507,64.05049
398.6,21.66343,64.40556
398.7,21.67152,64.15385
398.8,21.67966,64.04655
398.9,21.68823,64.07774
399,21.6967,64.11576
399.1,21.70511,64.10455
399.2,21.71341,64.29186
399.3,21.72145,64.31757
399.4,21.72975,64.15533
399.5,21.73832,64.25767
399.6,21.74679,63.97772
399.7,21.75509,64.25532
399.8,21.76318,64.12952
399.9,21.77143,63.97462
400,21.77989,64.12612
400.1,21.78841,64.16348
400.2,21.79677,64.11828
400.3,21.80496,64.11344
400.4,21.81305,64.09521
400.5,21.82146,64.1774
400.6,21.83004,64.10921
400.7,21.83839,63.96109
400.8,21.84675,64.00235
400.9,21.85484,63.98296
401,21.86309,64.19275
401.1,21.87161,64.19218
401.2,21.88007,64.20162
401.3,21.88843,64.15135
401.4,21.89663,64.16194
401.5,21.90471,64.17496
401.6,21.91312,64.13055
401.7,21.92164,64.13098
401.8,21.93005,64.06734
401.9,21.93836,64.10049
402,21.9465,64.15292
402.1,21.95475,64.11004
402.2,21.96327,64.07413
402.3,21.97173,64.13136
402.4,21.98009,64.12675
402.5,21.98829,64.05701
402.6,21.99643,64.03899
402.7,22.00484,64.02052
402.8,22.01336,64.12838
402.9,22.02177,64.19711
403,22.03002,63.95057
403.1,22.03811,63.64794
403.2,22.04641,63.76856
403.3,22.05498,63.81636
403.4,22.06334,63.63752
403.5,22.07175,63.70297
403.6,22.07984,63.80546
403.7,22.08804,63.90351
403.8,22.09656,63.69793
403.9,22.10507,63.76576
404,22.11348,63.81623
404.1,22.12173,63.67687
404.2,22.12971,63.77018
404.3,22.13812,63.82404
404.4,22.14664,63.72821
404.5,22.15511,63.66908
404.6,22.16341,63.83358
404.7,22.17155,63.61444
404.8,22.1797,63.72484
404.9,22.18816,63.90056
405,22.19673,63.76672
405.1,22.20509,63.66158
405.2,22.21334,63.78628
405.3,22.22143,63.80129
405.4,22.22979,63.70772
405.5,22.2383,63.66312
405.6,22.24677,63.68462
405.7,22.25513,63.50031
405.8,22.26321,63.75258
405.9,22.27141,63.72307
406,22.27993,63.75248
406.1,22.28839,63.83284
406.2,22.29675,63.65873
406.3,22.305,63.85811
406.4,22.31304,63.64545
406.5,22.32145,63.67355
406.6,22.33002,63.58976
406.7,22.33843,63.56046
406.8,22.34673,63.74551
406.9,22.35488,63.66779
407,22.36307,63.7728
407.1,22.37159,63.80264
407.2,22.38005,63.67118
407.3,22.38846,63.80307
407.4,22.39661,63.73622
407.5,22.4047,63.76249
407.6,22.41316,64.02664
407.7,22.42163,63.80376
407.8,22.43009,63.81809
407.9,22.43839,63.71093
408,22.44648,63.94622
408.1,22.45468,63.96927
408.2,22.46325,63.82513
408.3,22.47171,63.84883
408.4,22.48013,63.90026
408.5,22.48827,63.69194
408.6,22.49641,63.95769
408.7,22.50487,63.82761
408.8,22.51339,63.82863
408.9,22.5218,63.96457
409,22.53005,63.91594
409.1,22.53809,63.72475
409.2,22.54639,63.82345
409.3,22.55496,63.94489
409.4,22.56338,63.89333
409.5,22.57178,64.07512
409.6,22.57993,63.84007
409.7,22.58807,63.87996
409.8,22.59653,64.01163
409.9,22.60505,63.79418
410,22.61341,63.82829
410.1,22.62171,63.76606
410.2,22.6298,63.81387
410.3,22.63811,63.8508
410.4,22.64663,63.81324
410.5,22.65509,63.79143
410.6,22.66339,63.82057
410.7,22.67148,63.75129
410.8,22.67973,63.70587
410.9,22.68819,63.80263
411,22.69671,63.86147
411.1,22.70512,63.75875
411.2,22.71338,63.7406
411.3,22.72141,63.80499
411.4,22.72977,63.91527
411.5,22.73834,63.84493
411.6,22.74681,63.87774
411.7,22.75511,63.85641
411.8,22.7632,63.89947
411.9,22.77139,63.82278
412,22.77991,63.81984
412.1,22.78838,63.98701
412.2,22.79673,63.93938
412.3,22.80498,63.69989
412.4,22.81307,63.82273
412.5,22.82143,63.82644
412.6,22.83,63.89973
412.7,22.83847,63.85134
412.8,22.84677,63.90894
412.9,22.8548,64.06734
413,22.86305,63.84518
413.1,22.87162,64.16138
413.2,22.88009,63.97576
413.3,22.88845,64.09365
413.4,22.89664,63.9834
413.5,22.90473,64.06636
413.6,22.91314,64.00272
413.7,22.92171,63.89858
413.8,22.93007,64.05109
413.9,22.93837,63.90274
414,22.94641,63.96893
414.1,22.95471,64.1713
414.2,22.96329,64.01479
414.3,22.97175,64.03376
414.4,22.98011,64.02089
414.5,22.98825,64.05998
414.6,22.99639,63.95287
